object_id,has_person,person_percent,has_building,building_percent,has_tree,tree_percent,has_mountain,mountain_percent,has_grass,grass_percent,has_water,water_percent,has_rock,rock_percent,has_house,house_percent,has_road,road_percent,has_sidewalk,sidewalk_percent,has_fence,fence_percent,has_sea,sea_percent,has_animal,animal_percent,has_column,column_percent,has_boat,boat_percent,has_river,river_percent,has_plant,plant_percent,has_curtain,curtain_percent,has_windowpane,windowpane_percent,has_chair,chair_percent,has_field,field_percent,has_table,table_percent,has_hovel,hovel_percent,has_tent,tent_percent,has_bridge,bridge_percent,has_bench,bench_percent,has_pier,pier_percent,artist_name,origin,creation_year,work_type,works_in_museum
268344,1.0,16.69,,,,,,,,,1.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes|Albert Gallatin Hoit,American|American|American|American,1852,Photograph,1
268348,1.0,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268350,1.0,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268352,1.0,9.64,,,,,,,,,1.0,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268353,1.0,43.97,,,,,,,,,1.0,1.88,1.0,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268355,1.0,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268357,1.0,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.83,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268360,,,,,1.0,0.82,1.0,10.39,,,1.0,11.93,,,,,,,,,,,,,,,,,,,,,1.0,1.36,,,,,,,,,,,,,,,,,,,,,Platt D. Babbitt|Southworth and Hawes,American|American,1855,Photograph,1
268361,1.0,34.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Southworth and Hawes,American|American,1852,Photograph,2
268362,1.0,41.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268374,1.0,36.81,,,,,,,,,1.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268382,1.0,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268388,,,1.0,53.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268395,,,1.0,60.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268404,,,1.0,40.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268406,,,1.0,25.56,1.0,3.78,,,,,,,,,,,1.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268421,1.0,30.67,1.0,8.35,1.0,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.64,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268426,,,1.0,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268431,1.0,35.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268444,1.0,25.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.22,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268455,1.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268476,1.0,30.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268512,1.0,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268517,1.0,23.73,,,,,1.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268546,1.0,23.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268550,1.0,23.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1844,Photograph,381
268557,1.0,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.69,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268566,1.0,46.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268578,1.0,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268603,1.0,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268609,1.0,38.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abel Niépce de St. Victor,French,1855,Photograph,1
268621,1.0,27.97,,,,,,,,,1.0,3.64,1.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268645,,,1.0,31.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armand-Hippolyte-Louis Fizeau|Noël-Marie-Paymal Lerebours,French|French,1843,Photograph,2
268648,1.0,15.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.59,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Sands Southworth|Josiah Johnson Hawes|Southworth and Hawes,American|American|American,1852,Photograph,50
268659,,,,,1.0,31.1,1.0,3.43,,,,,1.0,0.49,1.0,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Prevost,French,1859,Photograph,3
268692,1.0,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry Herschel Hay Cameron,British,1870,Photograph,1
268693,1.0,46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1864,Photograph,79
268695,1.0,5.75,,,,,,,,,,,,,,,,,,,,,,,1.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1866,Photograph,79
268700,1.0,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1868,Photograph,79
268707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1864,Photograph,79
268709,1.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1866,Photograph,79
268710,1.0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1868,Photograph,79
268712,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1869,Photograph,79
268713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1866,Photograph,79
268714,1.0,47.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1864,Photograph,79
268718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1865,Photograph,79
268719,1.0,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1867,Photograph,79
268798,1.0,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268803,1.0,36.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Octavius Hill|Robert  Adamson|Hill and Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,381
268839,,,1.0,27.97,1.0,7.55,,,1.0,1.61,,,,,,,1.0,15.7,1.0,1.56,,,,,,,,,,,1.0,7.7,,,,,,,,,,,,,,,,,1.0,2.61,,,,,Edouard Baldus,"French, born Prussia",1869,Photograph,148
268854,,,1.0,30.84,1.0,17.76,,,1.0,2.82,,,,,,,,,1.0,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edouard Baldus,"French, born Prussia",1869,Photograph,148
268879,,,1.0,18.19,1.0,25.95,,,1.0,9.29,,,,,1.0,0.39,,,,,1.0,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Buckle,British,1859,Photograph,1
268882,,,1.0,71.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calvert Richard Jones,"British, Welsh",1859,Photograph,19
268988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Gustav Rejlander,"British, born Sweden",1867,Photograph,34
268989,1.0,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6,,,1.0,8.96,,,,,,,,,,,Oscar Gustav Rejlander,"British, born Sweden",1865,Photograph,34
268990,1.0,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mary Rejlander|Oscar Gustav Rejlander,"British|British, born Sweden",1865,Photograph,1
268997,,,1.0,55.21,1.0,22.19,,,,,,,,,,,,,1.0,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Henry Talbot,British,1858,Photograph,1
269006,,,1.0,39.69,,,,,1.0,3.02,,,1.0,0.45,,,1.0,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calvert Richard Jones,"British, Welsh",1859,Photograph,19
269019,,,1.0,57.37,,,,,,,,,,,,,,,,,,,,,,,1.0,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,Calvert Richard Jones,"British, Welsh",1859,Photograph,19
269020,,,1.0,60.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calvert Richard Jones,"British, Welsh",1859,Photograph,19
269025,,,1.0,59.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Wilson Bridges,British,1859,Photograph,6
269058,1.0,21.69,,,1.0,59.52,,,,,,,,,1.0,6.58,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,,,,,,,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269059,,,,,1.0,57.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269061,1.0,1.13,,,1.0,26.01,,,,,,,,,,,,,,,,,,,1.0,11.09,,,,,,,,,,,,,1.0,3.1,,,,,,,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269062,1.0,1.04,,,1.0,8.65,,,,,,,,,,,,,,,,,,,1.0,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henri Victor Regnault|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,1
269063,,,,,1.0,57.58,,,,,,,,,1.0,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.38,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269064,,,,,1.0,64.14,,,1.0,2.82,,,,,,,,,,,1.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edward King Tenison|Imprimerie photographique de Blanquart-Évrard, à Lille",Irish|French,1853,Photograph,1
269065,,,,,1.0,36.04,,,,,1.0,1.73,1.0,16.32,,,,,,,1.0,0.77,1.0,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Marville|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,5
269067,,,,,1.0,9.72,,,1.0,5.77,,,,,1.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269069,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.58,,,,,,,,,,,,,,,,,,,,,,,,,,,"A. Fays|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,1
269072,1.0,5.18,,,1.0,17.4,1.0,7.68,,,1.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Marville|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,5
269073,1.0,0.82,,,1.0,63.38,,,,,1.0,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ernest Benecke|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,1
269074,,,,,1.0,63.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Marville|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,5
269075,,,,,1.0,20.76,,,1.0,1.1,,,,,1.0,12.93,,,,,1.0,2.81,,,,,,,,,,,,,,,,,,,,,,,1.0,1.6,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269076,1.0,37.48,,,,,,,,,,,,,,,,,,,,,,,1.0,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269077,,,1.0,0.49,1.0,24.94,,,,,,,,,,,1.0,9.88,,,,,,,,,,,,,,,,,,,,,,,1.0,7.24,,,,,,,,,,,,,"Imprimerie photographique de Blanquart-Évrard, à Lille",French,1853,Photograph,9
269078,1.0,22.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louis-Désiré Blanquart-Évrard|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French,1853,Photograph,1
269083,1.0,21.34,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,George Collins Cox,American,1892,Photograph,4
269084,1.0,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.87,,,1.0,2.33,,,1.0,3.01,,,,,,,,,,,George Collins Cox,American,1892,Photograph,4
269086,1.0,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antoine-Samuel Adam-Salomon,French,1879,Photograph,1
269106,1.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pierre-Louis Pierson,French,1867,Photograph,350
269118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8,,,,,,,,,,,Adolphe Braun,French,1867,Photograph,27
269123,,,1.0,20.72,,,,,,,,,1.0,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armand-Hippolyte-Louis Fizeau|Noël-Marie-Paymal Lerebours,French|French,1849,Photograph,2
269224,,,,,,,,,,,,,,,,,,,,,1.0,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269225,1.0,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269226,1.0,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269227,1.0,28.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269229,1.0,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269230,1.0,30.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269232,1.0,25.15,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9,,,,,,,,,,,,,1.0,1.43,,,1.0,0.4,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269233,1.0,29.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269235,1.0,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269236,1.0,38.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269240,1.0,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.64,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269241,1.0,26.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.66,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269243,1.0,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269245,1.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269247,1.0,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.44,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269248,1.0,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269250,1.0,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269251,1.0,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.41,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269253,1.0,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269254,1.0,39.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269255,1.0,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269256,1.0,35.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269257,1.0,18.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269258,1.0,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269260,1.0,34.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269263,1.0,21.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269264,1.0,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269265,1.0,21.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269266,1.0,19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franz Antoine,Austrian,1869,Photograph,44
269270,,,1.0,53.03,1.0,7.9,,,1.0,0.51,,,,,,,,,1.0,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Auguste Bisson|Auguste-Rosalie Bisson|Bisson Frères,French|French|French,1859,Photograph,8
269271,1.0,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.81,,,,,,,,,,,Louis-Emile Durandelle,French,1872,Photograph,3
269345,1.0,27.6,,,1.0,0.42,1.0,1.29,,,1.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,René Le Bègue,French,1903,Photograph,6
269420,1.0,64.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.45,,,,,,,,,,,,,,,,,,,Thomas Annan,"British, Scottish",1867,Photograph,2
269428,1.0,55.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron|The Autotype Company,"British, born India|British",1869,Photograph,7
269430,1.0,62.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron|The Autotype Company,"British, born India|British",1867,Photograph,7
269431,1.0,33.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron|The Autotype Company,"British, born India|British",1864,Photograph,7
269432,1.0,71.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron|The Autotype Company,"British, born India|British",1872,Photograph,7
269433,1.0,36.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron|The Autotype Company,"British, born India|British",1864,Photograph,7
269434,1.0,59.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron|The Autotype Company,"British, born India|British",1867,Photograph,7
269572,,,1.0,9.46,1.0,30.51,1.0,5.31,,,1.0,22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Joscelyn Coghill,Irish,1855,Photograph,5
269573,,,,,1.0,3.77,1.0,61.08,1.0,5.55,,,,,1.0,12.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Joscelyn Coghill,Irish,1859,Photograph,5
269574,,,1.0,19.02,1.0,24.51,1.0,2.82,1.0,0.62,,,1.0,1.32,1.0,18.63,1.0,4.02,,,,,,,,,,,,,,,1.0,4.69,,,,,,,,,,,,,,,,,,,,,John Joscelyn Coghill,Irish,1859,Photograph,5
269575,,,1.0,52.85,1.0,15.51,,,1.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Joscelyn Coghill,Irish,1857,Photograph,5
269576,,,,,1.0,23.25,,,,,,,,,1.0,35.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Cundall,British,1855,Photograph,5
